y_true,y_pred,y_proba
0,0,0.08964183
1,0,0.13266791
0,0,0.018284652
1,0,0.11022189
0,0,0.21492302
0,0,0.106287725
0,0,0.023799773
0,0,0.13053356
1,0,0.35187563
0,0,0.0098799905
0,0,0.0038524219
0,0,0.05828725
1,1,0.74386144
0,0,0.23923492
0,0,0.015254523
0,0,0.22522263
1,0,0.1134412
0,0,0.10122142
0,0,0.019020572
0,1,0.682391
0,0,0.031465966
0,0,0.26974922
0,0,0.027550511
1,0,0.4898852
1,1,0.56790715
0,0,0.08952364
0,0,0.1313186
0,0,0.09414354
0,0,0.088518165
0,0,0.16768579
0,0,0.027159063
0,0,0.23002906
1,1,0.85327125
0,0,0.052359655
0,0,0.015301928
0,0,0.09008991
0,0,0.3364865
0,0,0.061379466
0,0,0.077376954
1,0,0.23035313
0,0,0.17551507
0,1,0.5572508
0,0,0.09760104
0,0,0.02752399
0,0,0.12710911
1,0,0.24830356
0,0,0.07235752
0,0,0.008439069
0,0,0.11389311
0,0,0.016406534
0,1,0.6779207
1,0,0.07613957
0,1,0.6021913
0,0,0.10117556
1,0,0.14019486
0,0,0.08581664
0,0,0.19003989
0,0,0.1999279
0,0,0.17175645
0,1,0.50650996
1,0,0.34902298
1,1,0.580833
1,1,0.72183496
0,0,0.0751553
0,1,0.6941341
0,0,0.08265389
0,0,0.23516521
1,0,0.3761027
0,0,0.12876783
0,0,0.03840938
0,0,0.07642825
0,0,0.07396924
1,1,0.7463678
1,1,0.5757912
1,1,0.83089054
0,0,0.110739246
0,0,0.050948773
0,0,0.23787318
0,0,0.3003886
0,1,0.8153519
0,0,0.16789912
1,0,0.35039073
1,0,0.06437144
1,0,0.095252916
0,1,0.5209947
1,0,0.25972852
1,0,0.12016924
0,0,0.21209691
0,1,0.7850442
0,0,0.04112841
0,0,0.046281546
0,0,0.27335462
0,0,0.03010803
0,0,0.13125898
0,0,0.22376935
0,0,0.024378184
0,0,0.16686885
0,1,0.70044583
1,0,0.28474241
0,0,0.23412722
1,0,0.26491478
1,0,0.04025894
0,0,0.33695075
0,0,0.052958738
0,0,0.27043518
0,1,0.5840308
0,0,0.11331888
0,0,0.02374462
0,0,0.07770802
1,0,0.02826135
0,1,0.6109875
0,0,0.043386694
1,1,0.9023818
0,0,0.25117636
0,0,0.48143747
1,1,0.54701555
0,1,0.5443277
1,1,0.58307654
0,0,0.024276922
0,0,0.0058540883
0,0,0.10145257
0,0,0.07758421
0,0,0.009012452
0,0,0.076372296
0,0,0.16790628
0,0,0.14569499
0,0,0.20649108
0,0,0.036311995
1,1,0.69677776
0,0,0.08752582
0,0,0.029764278
0,0,0.3134607
1,0,0.1763074
0,0,0.05586724
1,0,0.27188367
0,0,0.3871374
0,0,0.10588148
1,0,0.018677164
0,0,0.080741666
0,0,0.110931896
0,0,0.32564774
0,0,0.027627049
0,0,0.06321074
0,0,0.11253082
0,0,0.12426242
0,0,0.110330045
1,0,0.03541801
0,0,0.058230832
0,0,0.014277524
0,1,0.62736166
0,0,0.22429854
1,0,0.32215947
0,0,0.2587139
0,0,0.102153115
0,0,0.14494208
1,1,0.8200279
0,0,0.02519217
0,0,0.09323489
0,1,0.872985
0,0,0.26591006
1,0,0.39655948
0,0,0.024147334
1,1,0.6940291
0,0,0.13492063
0,0,0.096794195
0,1,0.7013991
0,0,0.053417277
1,0,0.10284817
0,0,0.010399899
1,0,0.09136223
0,0,0.046373546
0,0,0.10443156
0,0,0.07867305
1,1,0.78892976
1,1,0.8843171
0,0,0.027528165
0,0,0.06784597
0,1,0.5502344
0,0,0.15738592
0,0,0.36350334
0,0,0.033223033
0,0,0.037924018
0,0,0.12090102
1,0,0.25120762
0,0,0.07043489
1,1,0.9655952
0,0,0.061375953
0,0,0.023747655
0,0,0.021787275
1,0,0.12937303
0,1,0.5293351
0,0,0.15949132
0,0,0.10050814
0,0,0.11754532
0,0,0.47743243
0,0,0.028068746
1,1,0.6194179
0,0,0.053243726
1,0,0.34416398
0,0,0.09402058
1,1,0.82488394
0,0,0.07190585
0,0,0.0048995367
0,0,0.20695198
0,0,0.07695692
0,0,0.002308747
0,1,0.6540882
0,0,0.012123282
0,0,0.008611301
1,1,0.63686293
0,0,0.39108792
0,0,0.039571583
0,0,0.04199297
0,0,0.2282432
0,0,0.20438911
1,1,0.5109846
0,0,0.120944895
0,0,0.33879063
0,0,0.057402093
1,0,0.012460956
0,0,0.018865168
0,0,0.13186473
0,0,0.045286592
0,0,0.07001077
0,0,0.03627697
0,0,0.027378583
0,0,0.19762678
1,1,0.7086388
1,0,0.4150249
1,0,0.08782974
0,0,0.19495626
1,1,0.535558
0,0,0.050463717
0,0,0.15601422
0,0,0.07008169
0,0,0.109643735
0,0,0.35740474
0,0,0.1150874
0,0,0.43775308
0,0,0.15648471
1,1,0.8889702
1,0,0.19883034
0,0,0.05205828
0,0,0.42560336
0,0,0.059516676
0,0,0.12427316
0,0,0.17129709
0,0,0.031811118
0,0,0.09798503
0,0,0.027186118
1,1,0.5378598
0,0,0.15240602
0,0,0.1443172
0,0,0.1791309
1,0,0.43110588
0,0,0.018865498
0,0,0.09952689
0,0,0.021167263
0,0,0.08358185
0,0,0.042098563
1,0,0.2501085
0,0,0.044291947
0,0,0.119353436
0,0,0.025690394
0,0,0.10496419
0,0,0.16254815
0,0,0.27483276
0,0,0.062203716
0,0,0.31930268
1,1,0.52531666
0,0,0.09897696
0,0,0.1679016
0,0,0.10088267
0,0,0.022702793
1,0,0.13501425
0,0,0.009744765
1,0,0.02534817
1,0,0.11050932
0,0,0.2139561
0,0,0.1738823
1,0,0.47892615
1,1,0.91961396
1,1,0.50640607
0,0,0.24330495
0,0,0.066582374
0,0,0.09551601
1,0,0.4208061
0,0,0.086620696
0,0,0.30665278
1,1,0.87773967
1,1,0.7841213
0,0,0.036523547
0,0,0.028176801
0,0,0.047307942
0,0,0.14922619
1,0,0.09998906
0,0,0.034970917
0,0,0.010024804
1,0,0.043427907
0,0,0.1360942
0,0,0.10219426
0,0,0.071709305
0,0,0.113123074
0,0,0.25387558
0,0,0.028537408
0,0,0.04237487
1,1,0.7975534
1,1,0.802612
1,1,0.8691972
0,0,0.02009587
0,0,0.10544837
0,0,0.09013896
0,0,0.3736179
0,0,0.11175429
0,0,0.15215045
0,0,0.046545584
0,0,0.021779414
0,0,0.06712499
0,0,0.091422275
0,0,0.23763794
0,0,0.07472196
0,0,0.35321602
0,0,0.029689193
0,0,0.15364364
0,0,0.0635859
0,1,0.5774549
0,1,0.67987394
0,0,0.081915274
0,0,0.35256967
0,0,0.09894654
0,0,0.07506638
0,0,0.06479911
0,0,0.060096074
0,0,0.052057493
0,0,0.36808395
0,0,0.10259041
0,0,0.02816213
0,0,0.026248487
0,0,0.032307684
0,0,0.34914583
0,0,0.12116686
1,1,0.73994184
0,0,0.045768723
0,0,0.007765362
0,0,0.30800045
1,0,0.043851715
0,0,0.07471987
0,0,0.15633121
1,0,0.04438206
0,0,0.023775248
0,0,0.015141391
0,0,0.054975543
0,0,0.018453151
0,0,0.2523731
1,1,0.5108279
0,0,0.04773004
0,0,0.21525213
1,1,0.79704547
0,0,0.30689016
0,1,0.583532
0,0,0.12762682
0,0,0.2075308
0,0,0.47217426
0,0,0.047552396
0,0,0.010169609
0,0,0.019325601
0,0,0.16613373
0,0,0.017415987
0,0,0.082378395
1,1,0.5961528
0,0,0.022848573
0,0,0.14605954
1,1,0.66533786
0,0,0.058318157
0,0,0.008053858
1,0,0.103536375
0,0,0.3476889
0,0,0.10789055
0,0,0.09210562
0,0,0.043949544
0,0,0.066353396
1,0,0.4978339
1,0,0.47411117
1,0,0.10734469
0,0,0.03386421
1,0,0.4199259
1,0,0.31170827
0,0,0.20088066
0,0,0.15555601
0,0,0.017562117
1,0,0.14009239
1,0,0.14035432
1,1,0.87433755
0,0,0.011913523
0,0,0.05273167
0,0,0.31418538
0,0,0.33617973
0,0,0.11039423
0,0,0.051683675
0,0,0.054895777
0,0,0.31381813
0,0,0.13997847
0,0,0.051959552
0,0,0.025947245
0,0,0.016799802
0,0,0.046576522
0,0,0.119961
1,0,0.018166212
1,1,0.824932
0,0,0.11802937
0,0,0.12570275
0,0,0.07060927
1,0,0.059248578
1,1,0.83490187
0,0,0.19594479
0,0,0.03797069
1,0,0.14214523
0,1,0.86084676
0,0,0.18280183
1,1,0.5433787
1,0,0.10297128
0,0,0.22389023
0,0,0.08880916
0,0,0.47215146
0,0,0.13465145
0,0,0.114115186
1,1,0.5064042
0,0,0.027634878
0,0,0.18493289
0,0,0.03437233
0,0,0.12608421
1,1,0.7596928
0,0,0.03164639
0,0,0.060705625
0,0,0.034816388
0,0,0.38264343
1,0,0.12769048
0,1,0.64883536
0,0,0.121629305
1,0,0.288764
0,1,0.6753876
0,0,0.21403804
0,0,0.109245114
0,0,0.2417558
0,0,0.080494106
0,0,0.038712125
0,0,0.021823207
0,0,0.026102995
1,1,0.7461151
0,0,0.05861803
0,0,0.11441613
0,0,0.118989356
1,0,0.47895917
0,0,0.11871782
0,0,0.0044701556
0,0,0.14639354
0,0,0.080730334
0,0,0.0047548683
0,0,0.10305411
0,0,0.059517946
0,0,0.103947856
0,0,0.13435535
0,0,0.35659108
0,0,0.14413807
0,1,0.5963877
1,1,0.8256894
0,0,0.0534839
0,0,0.078380905
0,0,0.1042144
0,0,0.39712778
0,0,0.038753647
0,0,0.18438974
1,0,0.11133673
0,0,0.018876176
0,0,0.03737852
0,0,0.36823878
0,0,0.01069228
0,0,0.067119434
0,0,0.09719374
0,0,0.13037586
1,0,0.10518486
1,1,0.7165799
0,0,0.21778238
0,0,0.17533661
0,0,0.18759942
0,1,0.81791914
0,0,0.38699672
0,0,0.10081602
0,0,0.011524048
0,0,0.12718903
0,0,0.28748232
0,0,0.11851826
0,0,0.17221408
0,0,0.0013844464
0,0,0.11653012
0,0,0.13690583
1,0,0.2741463
0,0,0.048474498
0,0,0.033199057
1,1,0.78236496
0,0,0.13940793
0,0,0.0481113
0,1,0.51041585
0,0,0.13318107
0,0,0.08463678
0,0,0.058292467
0,0,0.3415016
0,0,0.3811119
0,0,0.1427009
1,0,0.037682038
0,0,0.012503362
0,0,0.11603834
0,0,0.052687764
0,0,0.03838724
0,0,0.14185406
0,0,0.032379556
0,0,0.116413966
0,0,0.08315291
1,1,0.67694616
1,0,0.36391366
0,0,0.019252915
0,0,0.12957412
0,0,0.016466916
0,0,0.044538308
0,0,0.011934388
0,0,0.2639892
0,0,0.24467745
0,1,0.5360281
0,0,0.3187643
0,0,0.12858173
0,0,0.017314173
0,0,0.07402362
0,0,0.011590799
0,0,0.036401067
0,0,0.13269468
0,0,0.020155191
0,0,0.11322363
1,1,0.644193
0,0,0.10280702
0,0,0.3186314
0,0,0.054098625
0,0,0.034225494
0,0,0.09631384
1,0,0.06992416
0,0,0.25823924
0,0,0.35202596
0,0,0.045536406
0,0,0.42513028
0,0,0.08418263
0,0,0.024921313
0,0,0.47281212
1,1,0.71032673
0,0,0.046911728
0,0,0.03836821
0,0,0.0589495
0,0,0.041441336
0,0,0.06309555
0,0,0.20537043
1,0,0.13527536
0,0,0.36237437
0,0,0.028022649
1,0,0.1739957
0,0,0.18106502
0,0,0.042675283
1,1,0.81041837
0,0,0.0327937
0,0,0.09514509
0,0,0.031382054
1,0,0.06010923
0,0,0.18045634
0,0,0.0036070563
1,0,0.13212255
0,0,0.24117711
0,0,0.07828444
1,1,0.5578063
1,1,0.85452545
0,0,0.02664271
0,0,0.3250127
0,0,0.20865656
0,0,0.09401956
0,0,0.091117226
0,0,0.23224002
0,0,0.35724735
0,0,0.021693546
0,1,0.6174851
0,0,0.0466896
0,0,0.1895139
0,0,0.08847247
0,0,0.035278603
0,0,0.23823011
1,0,0.017191608
0,0,0.08480568
1,0,0.1022674
0,0,0.07889857
1,0,0.060031846
0,0,0.08927549
0,0,0.06030148
0,0,0.032713804
0,0,0.37098387
0,0,0.042211678
0,0,0.057071894
0,0,0.06516594
0,1,0.75748116
0,0,0.07604584
0,0,0.1640131
0,0,0.1446621
0,0,0.022981202
0,0,0.15223047
0,0,0.07030438
1,1,0.8354029
0,0,0.17011727
0,0,0.1156606
0,0,0.016191216
0,0,0.14228027
0,0,0.03214608
0,0,0.06253465
0,0,0.02982195
1,1,0.5053632
0,0,0.0084295655
1,1,0.61403257
0,0,0.08949732
0,0,0.04607471
0,0,0.11895997
0,0,0.0111102555
1,0,0.01236247
0,0,0.018954419
0,0,0.05428199
0,0,0.03256195
0,0,0.12112947
0,0,0.024251666
0,0,0.39069018
0,0,0.01509407
0,1,0.8262085
1,0,0.020609261
0,0,0.044276834
0,0,0.0990407
0,0,0.10010551
1,0,0.31392553
0,0,0.07813415
0,0,0.23806757
0,0,0.13911785
0,0,0.055175282
0,0,0.015993875
0,1,0.6221126
0,0,0.3882297
0,0,0.051874634
1,0,0.03895574
0,0,0.17018326
0,0,0.04985602
0,0,0.06842527
0,0,0.2655483
0,0,0.031575486
0,0,0.089655995
1,0,0.1521294
0,0,0.011726036
0,0,0.08362528
0,1,0.68642783
0,0,0.036404062
0,1,0.5124598
0,0,0.08255707
1,0,0.108193226
0,0,0.08388578
0,1,0.84417
1,1,0.85786104
0,0,0.017012017
1,1,0.8805613
0,0,0.48089173
0,0,0.069078244
0,0,0.11005915
0,0,0.1360977
1,1,0.71412987
0,0,0.2583489
0,0,0.24928553
0,0,0.058321286
0,0,0.067142
0,0,0.09861834
1,0,0.36561534
0,0,0.14152512
0,0,0.047122777
1,1,0.8697793
0,0,0.00716269
1,1,0.7800549
0,0,0.029265465
0,0,0.35777068
0,0,0.02434875
1,1,0.8831608
0,0,0.2535572
0,0,0.09578337
0,0,0.08011408
0,0,0.19649458
1,1,0.78818536
1,0,0.2473774
1,1,0.65867794
1,0,0.38575917
0,0,0.06852454
1,0,0.47911298
0,0,0.02738003
0,0,0.07364726
0,0,0.12017534
0,0,0.024555242
0,0,0.21137048
1,0,0.12614952
1,0,0.2757097
0,0,0.051331054
0,0,0.46854863
0,0,0.11983287
1,1,0.7062737
0,1,0.79566646
0,0,0.048312258
0,0,0.041317314
1,1,0.81478757
0,0,0.17923613
0,0,0.0726642
0,0,0.04672258
0,0,0.02058694
0,0,0.053803477
0,0,0.0076887133
0,0,0.090731375
0,0,0.117474265
0,1,0.56301606
0,0,0.02880457
0,0,0.08892551
0,1,0.62913996
0,0,0.28554264
0,0,0.11793115
0,0,0.02414868
0,0,0.15369402
0,0,0.26276147
1,0,0.20868202
1,1,0.8123738
0,0,0.0745628
0,0,0.012133023
0,0,0.07209267
0,1,0.5774568
1,0,0.1072859
0,0,0.034082156
0,0,0.064146146
0,0,0.061729517
0,0,0.07780966
0,1,0.50316095
0,0,0.0814884
0,0,0.06359889
0,0,0.10963696
1,1,0.7993404
0,0,0.21268843
0,0,0.058099188
0,0,0.06845001
0,0,0.16701943
0,0,0.3193381
0,0,0.013453863
0,0,0.20177285
1,0,0.123353116
0,0,0.13559557
1,0,0.12273087
0,0,0.12949716
1,0,0.15811843
0,0,0.02994672
0,0,0.1897618
1,0,0.27313793
0,0,0.10727155
0,0,0.06803631
0,0,0.1670642
0,0,0.15018292
0,0,0.062514424
0,0,0.02590458
0,0,0.10454745
0,0,0.18530647
1,1,0.8541673
0,0,0.036415614
0,0,0.41343242
1,1,0.9445078
0,0,0.060771182
0,0,0.13190593
0,0,0.056806453
0,0,0.2649598
0,0,0.105042994
0,0,0.0459109
0,0,0.033943355
0,0,0.26144305
0,0,0.31988922
0,0,0.02640526
0,0,0.1069998
0,0,0.042016838
0,0,0.41046897
1,0,0.13241665
0,0,0.051229686
0,0,0.054908294
0,0,0.24826252
0,0,0.02285269
0,0,0.11207915
0,0,0.0022468786
1,0,0.37144294
1,0,0.15493031
0,1,0.5636604
0,0,0.031650353
0,0,0.12272323
0,0,0.039804135
0,0,0.036033187
0,0,0.096785
1,0,0.24896365
0,0,0.14737488
1,0,0.10510684
0,0,0.026989723
0,0,0.061000384
1,1,0.60629714
0,0,0.11184186
0,0,0.16190071
0,0,0.18103455
0,0,0.11183567
0,0,0.10993291
0,0,0.037800997
0,0,0.04940863
0,0,0.05615803
0,0,0.16975431
0,0,0.03069824
0,0,0.019546274
0,0,0.28238526
0,0,0.032868758
0,0,0.26876232
1,0,0.050874148
0,0,0.24187954
0,0,0.07313209
0,0,0.18113999
1,1,0.9300033
0,0,0.021329708
1,1,0.71381557
0,0,0.044571333
1,1,0.51557904
1,1,0.8655493
1,0,0.07936242
0,0,0.038301982
0,1,0.7267518
0,0,0.11004975
0,0,0.44435507
0,0,0.06361731
0,0,0.19701988
0,0,0.18720335
0,0,0.04094586
0,0,0.012096755
0,0,0.014933044
0,0,0.12802151
0,0,0.047033764
0,0,0.0062461793
1,0,0.24476944
0,0,0.1670665
0,0,0.25212136
0,0,0.017117506
0,0,0.026610827
0,0,0.024872381
0,0,0.25414577
0,0,0.07302491
1,1,0.8222223
0,0,0.08991124
1,1,0.8513017
0,0,0.046600655
0,0,0.34526536
0,0,0.20282507
0,0,0.09823432
0,0,0.028059205
0,0,0.12613447
0,0,0.3858393
0,0,0.09982921
0,0,0.20484261
0,0,0.01007587
0,0,0.20354526
0,0,0.11939416
1,0,0.41901726
0,0,0.12293701
0,0,0.10761096
1,0,0.035911705
0,0,0.05423081
0,0,0.08032905
0,0,0.021324102
0,0,0.09314565
0,0,0.020971455
1,0,0.031208718
1,1,0.82572156
0,0,0.13050222
0,0,0.04018446
1,1,0.5169535
0,0,0.08047773
0,0,0.025757048
0,0,0.0054605203
0,0,0.05054184
1,1,0.9469702
0,0,0.030485589
0,0,0.12007794
0,0,0.07239541
0,0,0.051931385
0,0,0.11859921
0,0,0.065043546
0,0,0.090015486
0,0,0.12251211
0,0,0.03483072
0,0,0.098087616
0,0,0.4551358
0,0,0.011609382
0,0,0.15357004
0,0,0.080565624
0,0,0.041486166
1,0,0.10124016
0,0,0.17417048
0,0,0.15407462
0,0,0.12303308
1,0,0.17314422
0,0,0.031681754
0,0,0.11535408
0,0,0.06750725
0,0,0.08182081
1,0,0.18841814
1,0,0.062102523
0,0,0.05406064
0,0,0.049707625
0,0,0.056981497
1,0,0.2169531
0,0,0.05910929
0,0,0.24760845
0,0,0.161495
0,0,0.49391267
0,0,0.31018785
0,0,0.01649191
1,0,0.19896793
0,0,0.058400787
0,0,0.067813314
1,1,0.8437856
0,0,0.08209624
0,0,0.0134429885
0,0,0.045488734
0,0,0.061794285
0,0,0.02716792
0,0,0.08674765
0,0,0.11942288
0,0,0.09737663
0,0,0.0770671
1,0,0.23320967
1,1,0.9367951
0,0,0.06663711
0,0,0.06842911
0,0,0.34769046
0,0,0.3368706
0,0,0.09754543
0,0,0.11327069
0,0,0.2662825
0,0,0.11916259
0,0,0.07848472
0,0,0.0056078876
0,0,0.14905758
0,0,0.20179106
0,0,0.1333058
1,0,0.32119265
0,0,0.13341457
1,0,0.014350123
0,0,0.06832304
0,0,0.02853998
0,1,0.79268205
0,0,0.17864417
0,0,0.27400285
1,0,0.45323816
0,1,0.5568785
0,0,0.047485966
0,0,0.02579211
0,0,0.087392114
1,0,0.20484295
0,0,0.077896014
0,0,0.0139105925
0,0,0.014682007
0,0,0.32913753
0,0,0.15707624
1,0,0.048119057
0,0,0.27528432
0,1,0.5731276
1,1,0.7460811
0,0,0.072262675
0,0,0.1388037
0,0,0.036480304
0,0,0.09832093
0,0,0.03955443
0,0,0.16087328
0,0,0.37491137
0,1,0.6767268
0,0,0.049492475
1,0,0.2954051
1,0,0.11952589
0,0,0.12646571
0,0,0.08596542
0,0,0.074818596
0,0,0.31012425
1,1,0.80995286
1,0,0.1486107
1,0,0.2451301
0,0,0.1545258
0,0,0.31681824
0,0,0.05469521
0,0,0.072519556
0,0,0.20665301
0,0,0.40416798
0,0,0.068522975
0,0,0.020377623
0,0,0.021812806
1,0,0.4327717
0,0,0.18383881
0,0,0.086033426
0,0,0.14486334
1,0,0.25884277
0,0,0.14150196
0,0,0.2148897
0,0,0.15806308
0,0,0.08350934
1,0,0.082352
0,0,0.08337942
0,0,0.21159373
0,0,0.09561344
1,0,0.12237435
0,0,0.008148479
0,0,0.12392406
0,0,0.05490581
0,0,0.108400606
0,0,0.20388159
0,0,0.13765065
1,0,0.13083674
0,0,0.008779607
0,0,0.13018379
0,0,0.229574
0,0,0.024203656
0,0,0.031666268
1,1,0.64391154
0,0,0.025574794
0,0,0.3193446
0,0,0.18568951
0,0,0.14965189
1,1,0.8821266
0,0,0.04554981
0,0,0.10539021
0,0,0.024037099
1,1,0.8672701
0,1,0.7213508
0,0,0.104756154
0,0,0.060020033
0,0,0.026147338
0,0,0.03332557
0,0,0.05058149
1,0,0.072816126
1,1,0.620123
0,0,0.24772872
0,1,0.51608324
1,0,0.43329868
0,0,0.34168464
1,0,0.16877662
0,0,0.081878774
0,0,0.070868164
1,0,0.095906116
0,0,0.12892881
0,0,0.26545435
0,0,0.35308197
0,0,0.052721307
0,0,0.055712357
0,0,0.09133092
0,0,0.02462192
0,0,0.09265713
0,0,0.3445719
1,0,0.19796722
0,0,0.25577652
0,0,0.04443299
0,0,0.03607425
1,1,0.78266156
0,0,0.030512312
0,0,0.10488557
1,0,0.31068948
0,0,0.4374698
0,0,0.04061216
0,0,0.17021888
0,0,0.024235707
0,0,0.069878265
0,0,0.11018558
0,0,0.08328235
1,1,0.94180846
0,0,0.2564503
0,0,0.09206283
0,0,0.052392703
1,0,0.19742054
0,0,0.14460821
0,0,0.119027354
1,0,0.09066991
0,0,0.25756294
0,0,0.03904968
0,0,0.078963935
0,1,0.52199703
1,1,0.68487954
1,1,0.75261754
0,0,0.02374466
0,0,0.08234537
0,0,0.18907967
0,0,0.10312315
1,0,0.49262977
0,0,0.10499477
0,0,0.0319177
0,0,0.0036695686
0,0,0.16406974
0,0,0.1280046
0,0,0.014552953
1,0,0.41861686
0,0,0.058151074
0,0,0.022351403
0,0,0.038272142
0,0,0.19540341
0,0,0.056528714
0,0,0.048082277
0,1,0.7375091
0,0,0.19033042
0,0,0.31711498
0,0,0.11719819
0,0,0.08168482
0,0,0.09924251
0,0,0.048218705
0,0,0.12178153
0,0,0.019588344
0,0,0.37663645
0,0,0.36466622
0,0,0.11322903
0,0,0.0680683
1,0,0.07329096
0,0,0.09455773
0,0,0.22767611
0,0,0.022081563
0,0,0.11976228
0,0,0.28902078
0,0,0.1976665
0,0,0.19505204
0,0,0.35999182
1,0,0.09303235
1,0,0.29640186
1,1,0.86710566
0,0,0.015290229
1,1,0.7753363
0,0,0.095635876
0,0,0.06893483
0,1,0.5032148
0,0,0.108859874
0,0,0.10157532
1,0,0.0037297565
0,0,0.03649215
0,0,0.005999753
0,0,0.033427596
0,0,0.060787436
0,1,0.88445514
0,0,0.095390275
0,0,0.1413934
0,0,0.076420754
0,0,0.30256197
0,0,0.14301288
0,0,0.20533952
0,0,0.11247661
0,0,0.12332518
0,0,0.089228
0,0,0.0330197
0,0,0.0077781295
0,0,0.017888673
1,0,0.09428055
0,0,0.111263104
1,0,0.12316573
1,0,0.13967656
1,0,0.09928256
1,0,0.2289026
0,0,0.06769555
0,0,0.3534364
1,0,0.020600805
1,0,0.20847031
0,0,0.3432671
0,0,0.012613661
0,0,0.17164107
0,0,0.03377521
1,0,0.4970426
0,0,0.052793954
0,0,0.078456685
0,0,0.09980927
0,0,0.026649265
0,0,0.107817955
0,1,0.6401106
1,0,0.06456304
0,0,0.055090114
1,0,0.37702522
0,0,0.37269503
0,0,0.060107876
0,0,0.051564228
0,0,0.11662164
1,0,0.36522356
0,0,0.103821985
0,0,0.028943123
0,0,0.11366164
1,0,0.026639916
0,0,0.103845544
0,0,0.13180467
0,0,0.01864053
0,0,0.12847395
0,0,0.040456634
1,1,0.51039445
0,0,0.10136693
0,0,0.0056576035
0,0,0.23201546
0,0,0.19621271
0,0,0.015845548
0,0,0.39253896
0,0,0.29984128
1,0,0.38808402
0,0,0.0060084634
1,0,0.1556377
0,0,0.20963813
0,0,0.034492027
0,0,0.09048103
0,0,0.05616114
0,0,0.0122748185
0,0,0.010838613
1,0,0.13033119
0,0,0.23523214
0,0,0.14931594
0,0,0.26867852
0,0,0.16735567
0,0,0.017234465
1,0,0.16760999
0,0,0.21200316
0,0,0.056925964
0,0,0.038867533
0,0,0.28746605
0,0,0.06984297
0,0,0.14748529
1,0,0.015871586
0,1,0.57184476
0,0,0.21747993
1,0,0.14667118
0,0,0.34825784
0,0,0.05126657
1,0,0.029754823
0,0,0.05449043
0,0,0.37755144
0,0,0.06282766
0,0,0.16304955
1,0,0.06790947
1,0,0.0055670044
1,0,0.11691918
1,0,0.48141742
0,0,0.115947105
0,0,0.038572904
0,0,0.2380266
0,0,0.07239368
0,0,0.4362775
0,0,0.016469719
1,0,0.14482962
0,0,0.12928937
0,0,0.048250664
0,0,0.023745753
0,1,0.50758123
1,1,0.8778183
0,0,0.022029517
0,0,0.042528678
1,0,0.2350143
0,0,0.06995878
1,0,0.08386945
1,0,0.17361203
0,0,0.07319485
0,0,0.39227498
0,1,0.88498217
0,0,0.03947451
0,0,0.11304717
0,0,0.18939187
0,0,0.08142542
0,1,0.6897316
0,0,0.12364347
1,1,0.8095009
0,0,0.08853515
0,0,0.33458656
0,0,0.042137604
0,0,0.061143953
0,0,0.041436017
1,0,0.25436977
0,0,0.04255757
0,0,0.01137492
1,1,0.86309236
0,0,0.051549062
0,0,0.065329544
0,0,0.021497115
0,0,0.26625854
0,0,0.07669464
1,0,0.29774758
0,0,0.07664205
0,0,0.33520964
0,0,0.27789342
0,0,0.00043609217
0,0,0.16390076
0,0,0.064310595
0,0,0.046234842
0,0,0.13913773
0,0,0.0578501
0,0,0.20531917
0,0,0.04053157
0,0,0.19285245
0,0,0.2432795
0,0,0.07025164
0,0,0.39244154
0,0,0.12988868
0,0,0.31024146
0,0,0.20242897
0,0,0.18658623
0,0,0.069832474
0,0,0.15142342
0,0,0.10572162
0,0,0.019833833
1,0,0.15662588
0,0,0.09981128
0,0,0.0044697803
0,0,0.34591332
0,0,0.02278663
0,1,0.7483933
0,0,0.2773506
0,0,0.025159428
0,0,0.023085399
0,0,0.07979024
0,0,0.0059488495
0,0,0.20092833
0,0,0.44599378
0,0,0.052587014
0,0,0.01084851
1,1,0.8187001
0,0,0.08048
0,0,0.09503646
1,1,0.7756769
0,0,0.43620917
1,0,0.02813287
0,0,0.052031536
0,0,0.11383188
1,0,0.2803293
0,0,0.06840858
0,0,0.32730582
0,0,0.060552962
0,0,0.10838372
0,0,0.037676852
0,0,0.11028449
1,0,0.29011604
1,0,0.14916036
0,0,0.010093093
0,0,0.44253632
0,0,0.0038835523
0,0,0.05138631
0,0,0.063701615
0,0,0.011783061
0,0,0.041940823
1,0,0.14000443
0,0,0.009405892
0,0,0.100300595
0,0,0.102998435
0,0,0.28644276
0,0,0.06336016
1,1,0.83122575
0,0,0.06288311
1,1,0.71345073
0,0,0.009420622
0,0,0.0016269286
0,0,0.038915746
1,0,0.18950897
1,1,0.8504416
0,0,0.3412514
0,0,0.39598492
0,0,0.06273097
0,0,0.334856
0,0,0.03608968
0,0,0.033705167
1,0,0.4042302
0,0,0.096384004
0,0,0.021795338
0,0,0.108597435
0,0,0.028298402
1,1,0.8089856
1,1,0.65752965
0,0,0.11640663
0,1,0.7903308
0,0,0.09496708
0,0,0.11763151
0,0,0.24791196
0,0,0.07574999
0,0,0.25326294
0,0,0.2804984
1,1,0.6215104
0,0,0.019265497
0,0,0.16535819
0,1,0.81956136
1,0,0.04473928
0,0,0.25421348
0,0,0.01927174
1,0,0.09720175
0,0,0.04105452
0,0,0.13261214
0,0,0.014710585
1,1,0.72894365
0,0,0.024298431
0,0,0.09065413
0,0,0.097858965
0,0,0.01571631
1,0,0.04925352
